$GPGGA,002400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,002500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,002600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,002700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,002800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,002900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,003900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,004900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,005900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,010900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,011900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,012900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,013900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,014900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,015900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,020900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,021900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,022900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,023900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,024900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,025900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,030900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,031900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,032900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,033900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,034900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,035900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040400.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040500.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040600.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040700.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040800.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,040900.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,041000.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,041100.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,041200.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
$GPGGA,041300.000,3346.8781,N,08424.0594,W,1,06,2.9,326.6,M,-30.8,M,,0000*69
